Author	Title	City	Publisher	Year	Pages	Size	ISBN	Price	Product number
Unknown	Kosmos hengelgidsen : Nederland, Belgie, Luxemburg en West-Duitsland	Amsterdam [etc.]	Kosmos	1979	135	18 cm	90215088311	f. 13.50	8069364
Unknown	Kosmos hengelgidsen : Oostenrijk, Zwitserland, Joegoslavie en Italie	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Kosmos, cop. 1979.	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	902150832X	f. 13.50	8069365
Unknown	Unknown	Amsterdam [etc.]	Kosmos. Tom Bouws	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	Amsterdam [etc.]	Kosmos. Alfred Blok	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Kossmann, Alfred	Geur der droefenis	Amsterdam	Querido	1980	372	20 cm	9021471329	f. 39	8015168
Kossmann, Alfred	Laatst ging ik spelevaren	Amsterdam	Querido	1980	110	19 cm	9021494892	f. 6.50	8007064
Kossmann, E. H.	De Lage landen 1780-1940 : anderhalve eeuw Nederland en Belgie	Amsterdam [etc.]	Elsevier	1979	618	23 cm	9010015130	f. 48.25	8069258
Unknown	Kosten en financiering van de gezondheidszorg in Nederland	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	f. 14.45	8050210
Unknown	Kosten, financiering en doelmatigheid in de gezondheidszorg : congres 1975, Amsterdam	['s-Gravenhage]	Nederlands Congres voor openbare gezondheidsregeling	1976	40	28 cm	N/A	Unknown	8065332
Unknown	Kosten van bestrijding van geluidhinder : weergave van de studiedag op 17 mei 1977 in het Jaarbeurs- Congresgebouw to Utrecht	Delft	Nederlandse stichting geluidhinder	1977	62	30 cm	N/A	Unknown	8071048
Unknown	Kosten van de voeding	Den Haag	Voorlichtingsbureau voor de voeding	1980	43	30 cm	N/A	f. 7.50	8074029
Unknown	Kostenbegeleiding vanaf de elementenbegroting : een studie	Amsterdam	STAGG	1976	42	30 cm	N/A	Unknown	8062561
Unknown	Unknown	's-Gravenhage	NIVAG ; Alphen aan den Rijn	Unknown	208	25 cm	9014030126	f. 50	8041159
Koster, J.	Gods belof ten aan zijn Jakobsvolk	Bameveld	Koster	1980	116	23 cm	N/A	f. 21.50	8043038
Koster, M.	Hypertensie : gids voor de huisarts	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	Amsterdam	Excerpta medica	1978	125	23 cm	N/A	Unknown	Unknown
Koster, Jan A. de	Kuierend door de straten van Schaarbeek	Antwerpen	Vlaamse toeristenbond	1979	139	22 cm & krt. (29 x 26 cm, gevouwen tot 15 cm	N/A	Unknown	8062439
Koster, Patricia de	Backgammon	Amsterdam	Becht	1980	31	13 x 20 cm	9023003500	f. 4.75	8023196
Kosters, M. T.	A study of the representations of sl (2, c) using noninfinitesimal methods	Amsterdam	Mathematisch centrum	1979	27	29 cm	N/A	Unknown	8062715
Kotte, Wouter	Ondergronds	Hilversum	Schutting pers	1979	28	21 cm	9062975070	f. 7.50	8025270
Kotte, Wouter	Schwarzwald	Hilversum	Schutting Pers	1979	27	21 cm	9062975062	f. 5	8001357
Kotzwinlde, William	Dr. Rat	Bussum	Agathon	1980	222	20 cm	9026957807	f. 22.50	8013212
Kourganoff, V.	Introduction to advanced astrophysics	Dordrecht [etc.]	Reidel	1980	479	24 cm	9027710031	f. 37.50	8003108
Kousbroek, Rudy	De aaibaarheidsfactor gevolgd door Die Wacht am IJskast	Amsterdam	Hannonie	1979	116	14 cm	9061690099	f. 15.90	8009098
Kousemaker, Adr.	Uitzicht : gedichtenbundel	's-Gravenhage	Gazon	1975	57	18 cm	964420068	f. 5.75	8045166
Kousemaker, J. [Bijbel. O.T. Prediker]	Het boek van de prediker Salomo	Middelburg	Fanoy	1980	44	22 cm	9070174111	f. 12.90	8065161
Kouwer, B. J.	Het spel van de persoonlijkheid : theorieen en systemen in de psychologie van de menselijke persoon	Utrecht	Bijleveld	1978	448	23 cm	9061312345	f. 37.50	8014020
Kraaimaat, F. W.	Stotteren : een moleculaire analyse van stottergedrag	Lisse	Swets & Zeitlinger	1980	142	24 cm	9026503393	f. 18	8021311
Kraan, Otto	Was 't nou wel zo lollig? : een schets van de industriele sfeer bij van Leer's walsbedrijven nv/ walserij oost-KNHS NV van 1938-1952 op sociaal gebied	Haarlem	Damiate Pers	1979	176	23 cm	N/A	Unknown	Unknown
Kraaij, Anton van	De bochel	Middelburg	Zeeuws kunstenaarscentrum	1979	24	15 cm	N/A	Unknown	Unknown
Kraaykamp, J. J. H.	"Als je voor een dubbeltje geboren bent..." : een poging om, vanuit de praktijk van agogisch handelen, greep to krijgen op het probleem van sociale en culturele deprivatie	Groningen	Wolters- Noordhoff	1980	115	21 cm	9001502539	f. 17.75	8040135
Krab, Klaas	Electron transfer and energy conservation at site-3 of oxidative phosphorylation	[S.1.]	[s.n.]	1977	110	24 cm	N/A	Unknown	8060904
Unknown	Kracht , De, van hunne kracht : Bijbels dagboek	Groningen	Vuurbaak	1979	366	18 cm	9060154193	f. 10.90	8001133
Unknown	Kracht , De, van hunne kracht : bijbels dagboek	Groningen	Vuurbaak	1980	372	18 cm	9060154673	f. 11.50	8046544
Kramer, Gregor	Bad HOnningen in alten Ansichten : Bd. 2	Zaltbommel	Europaische Bibliothek	1979	80	16 x 21 cm	N/A	f. 28.90	8003002
Kramer, Gregor	Bad HOnningen in alten Ansichten : Bd. 2	Zaltbommel	Europaische Bibliothek	1980	76	16 x 21 cm	902881213X	f. 30.50	8047091
Kraft, Christine	Te oud voor speelgoed : a casehistory	Amsterdam [etc.]	Elsevier Manteau	1980	180	20 cm	9010033995	f. 19.90	8036055
Kraft, Karl-Friedrich 0.	Iweins Triuwe : zu Ethos und Form der Aventiurenfolge in Hartmanns "Iwein" : eine Interpretation	Amsterdam	Rodopi	1979	233	22 cm	906203621X	f. 50	8002140
Krajewski, Paul	Marl in alien Ansichten	Zaltbommel	Europlische Bibliothek	1980	160	16 x 21 cm	9028801464	f. 30.90	8011227
Unknown	Unknown	Krakers tribunaal	teksten en getuigenissen	Unknown	55	31 cm	N/A	Unknown	8073002
Krall, Hanna	God vOOr zijn	Baarn	In den Toren	1980	Unknown	Unknown	9060745205	f. 18.50	8025056
Kramer, Arno	Eenzaam uitzicht	Broekland-Raalte	Pannekoek	1978	24	23 cm	N/A	f. 9	8065438
Kramer, Joel	Leer uzelf kennen : handboek voor creatief bezig zijn met uw eigen geest	Helmond	Helmond ; Brugge	Unknown	Unknown	Unknown	9025268560	f. 24.50	8022042
Kramer, Jutta	Gezond en lekker koken met de rnmer topf	taJ uKtramer	vert. en bew. [uit het Duits] door Hilleken Reinoud ; [ill. Jur Wenderich	Unknown	96	21 cm	9024505763	f. 9.90	7971624
Kramer, Karin	Een zomer lang	Haarlem	Oberon	1980	109	20 cm	9032003836	f. 7.90	8024116
Kramer, Nic. J. T. A.	Systems thinking	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Kramer, Jacob de Smit ; [vert. uit het Nederlands].	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	9020705873	f. 29.70	8001244
Kramer, Rienk H.	Alles over geld	Amsterdam	Omega Boek [etc.]	1980	520	21 cm	9060574044	f. 29.50	8033106
Kramer, Koos de	De sigaren van Christine	Maarssen	Nederlands centrum voor amateurtoneel	1980	24	24 cm	N/A	Unknown	8068335
Unknown	Unknown	Den Haag	Van Goor. J. Kramers Jzn.	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Kramers Jzn., J.	Kramers' Engels woordenboek. - Den Haag : Van Goor. Dl. 1 : Engels-Nederlands. - 36e geheel herz. en vermeerderde dr., 3e opl.	XIII, 602 p. ; 20 cm. ISBN 90-10-03004-0 geb.	f. 25.50 8033017 Dl. 2	Unknown	Unknown	Unknown	9010030040	f. 25.50	8033017
Kramers Jzn., J.	Kramers' Engels woordenboek - 36e geheel herz. en vermeerderde dr., 3e opl.	Amsterdam [etc.]	Elsevier	1980	602	20 cm	9010025411	f. 46	8007137
Kramers Jzn., J.	Kramers' Engels woordenboek. - 36e, geheel herz. en vermeerderde dr. 4e opl.	Amsterdam [etc.]	Elsevier	1980	729	20 cm	9010025411	f. 49	8043081
Kramers Jzn., J.	Kramers' Nederlands woordenboek	Amsterdam [etc.]	Elsevier	1980	1192	20 cm	9010028550	f. 37.75	8021042
Kramers Jzn., J.	Kramers' woordenboek Frans : Frans-Nederlands/Nederlands-Frans	Amsterdam [etc.]	Elsevier	1980	592	20 cm	9010032159	f. 41.25	8010159
Krammer, H. P. M.	Effective questioning	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	Enschede	Twente university	1980	21	30 cm	N/A	Unknown	8077077
Kranendonk, Stefanus Eliza	Reflux oesophagitis : an experimental study in rats	[S.1.]	[s.n.]	1980	102	25 cm	N/A	Unknown	8066642
Krankl, Viktor E.	De wil zinvol te leven : logotherapie als hulp in deze tijd	Rotterdam	Lemniscaat	1980	133	22 cm	9060693922	f. 23.50	8018088
Krans, Jonneke	Lichaamsverzorg,ing	Amsterdam	Trendboek	1980	192	20 cm	N/A	f. 17.50	8019150
Krans, Maja	Eenvoudig koken	Amsterdam	TrendBoek	1980	191	20 cm	N/A	f. 17.50	8028207
Krans, Maja	Koken voor twee	Ede	Zomer & Kenning	1980	128	20 cm	9021014610	f. 9.90	8013094
Krans, R. H.	Inventaris van de bedrijfsarchieven van Chabot kassiers en makelaars in assurantien te Rotterdam	Rotterdam	Gemeentelijke archiefdienst	1980	124	30 cm	N/A	Unknown	8069337
Kransberg, Doriann	Kastelengids van Nederland : Middeleeuwen	Haarlem	Fibula-Van Dishoeck	1980	268	26 cm	9022838560	f. 37.50	8026121
Krantz, Judith	Prinses Daisy	Amsterdam [etc.]	Elsevier	1980	526	23 cm	9010033333	f. 34.90	8040007
Krantz, Judith	Scruples : de roman van een vrouw die alles begeerde	Bussum	Van Holkema & Warendorf	1980	462	23 cm	9026978669	f. 34.50	8042191
Krause, Hans-Erwin	Wentorf in alten Ansichten	Zaltbornmel	Europaische Bibliothek	1980	76	16 x 21 cm	902880143X	f. 28.90	8010092
Unknown	Kreatief onderweg : de begeleiding van de kunstzinnige vorming in beweging : diskussienota	's-Hertogenbosch	CIO	1979	99	30 cm	N/A	Unknown	8076636
Unknown	Krediet aan de gemeenten	Brussel	Gemeentekrediet van Belgie	1977	59	21 cm	N/A	Unknown	Unknown
Krege, Wolfgang	Begrippen van de groepsdynamica	Wolfgang Krege ; [vert. uit het Duits door C. van Hoogstraten]. 's-Gravenhage	Vuga	1980	113	21 cm	9060958713	f. 24	8033082
Unknown	Kreken , De, van Oostflakkee	Middelharnis	Vereniging voor natuur- en landschapsbescherming Goeree en Overflakkee	1980	51	21 cm	N/A	Unknown	8077590
Kremer, J.	Geboortenregeling bij de mens	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	Lochem [etc.]	Tijdstroom	1980	96	23 cm	9060874838	f. 16	8050177
Kremers, H.	Leerlingenbegeleiding in het lbo : artikelen, praktijkvoorbeelden, informatiebronnen	's- Hertogenbosch	Katholiek pedagogisch centrum	1980	158	30 cm	N/A	Unknown	8076545
Krenzer, Rolf	Spelen met gehandicapte kinderen	Nijkerk	Intro	1980	111	23 cm	9026616295	f. 17.50	8016140
Krepps, Robert	El Cid	Den Haag [etc.]	Nederlandse boekenclub	1980	282	21 cm	N/A	f. 29.50	8041369
Kresse, Hans	Die Indianer	Reinbek bei Hamburg	Carlsen. Oorspr. titel	Unknown	48	30 cm	N/A	Unknown	Unknown
Kresse, Hans	Les Peaux-rouges	[Tournai]	Casterman. Oorspr. titel	Unknown	48	31 cm	2203318082	Unknown	8090018
Kresse, Hans	Os peles vermelhas	[S.1.]	Verbo. Oorspr. titel	Unknown	48	31 cm	N/A	Unknown	8090011
Kresse, Hans G.	De avonturen van Eric de Noorman	Hazerswoude-dorp	Panda. Bd. XVII	Unknown	133	31 cm	9070106671	f. 41	8027172
Kresse, Hans G.	Eric de Noorman	Laren	Skarabee. Omslagtitel	Unknown	125	15 x 23 cm	9060712196	f. 12.90	8003168
Kresse, Hans G.	Vidocq : de ratten van Parijs en andere verhalen	Haarlem	Oberon	1980	70	30 cm	9032003887	f. 9.95	8045303
Kreugel, Johan	Analyse van de chaos : vrijmoedige gedachten over onze samenleving	Amsterdam	Teleboek	1980	226	23 cm	9061224659	f. 32.50	8012176
Kreuk, Wil de	Antwerpen-Brussel en omgeving	Amsterdam [etc.]	Kosmos	1980	127	15 cm	9021508966	f. 9.25	8042249
Kreusch-Jacob, Dorothke	Het muziekboek voor kinderen : luisteren, zingen, spelen en dansen met kinderen van 2 tot 8 jaar	De Bilt	Cantecleer	1980	133	22 cm	9021308584	f. 18.50	8025067
Kreuter, Marie-Luise	Kruiden en kruiderijen uit eigen tuin : planten, oogsten, gebruiken	Zutphen	Thieme	1980	150	21 cm	9003960909	f. 24.50	8016382
Kreutzer, H. H.	Lichaam en gezondheid	Groningen	Wolters-Noordhoff	1980	90	21 cm	9001335608	f. 9.10	8034105
Krevelen, D. W. van	In retrospect : een keuze uit de voordrachten	Amsterdam	Meulenhoff	1980	326	29 cm	N/A	f. 100	8066332
Krever, Arnoud	Dieren in gevaar : hoe het komt dat dieren uitsterven	Amsterdam	Versluys	1980	Unknown	Unknown	9024910463	f. 12.50	8046019
Krever, Jetty	Bim en Bom	Groningen	Wolters-Noordhoff. 1	Unknown	32	21 cm	N/A	Unknown	Unknown
Krever, Jetty	Bim en Bom	Groningen	Wolters-Noordhoff	1980	160	22 cm	9001505767	Unknown	8048209
Krever, Jetty Bim en Bom 8048902	Bim en Bom	Groningen	Wolters-Noordhoff	1980	160	22 cm	N/A	Unknown	8048902
Krieken, Robert van	Actio, aspect en het werkwoord : de temporele zinskonstrukties in het werk van Herodotus	[S.1.]	[s.n.]	1980	192	30 cm	N/A	Unknown	8066779
Krikken, J.	Taxonomic review of the New Guinea subgenus Hornoeopsopha Schtirhoff of Ischiopsopha gestro (Coleoptera: Cetoniidae)	Leiden	Rijksmuseum van natuurlijke historic	1980	Unknown	Unknown	N/A	Unknown	8077521
Unknown	Krimi-serie, Die : een serie eenvoudige detectiveverhalen, waarin de lezer helpt, het bewijsrnateriaal te verzamelen	Zutphen	Thieme. 2	Unknown	16	13 x 20 cm	9003342504	f. 2.25	8022158
Krimpen, Huib van	Vormgever en techniek	Utrecht	Van Boekhoven- Bosch	1980	20	29 cm	N/A	Unknown	8063525
Krishnamurti, J.	Traditie en revolutie	Deventer	Ankh-Hermes	1980	269	21 cm	9020254227	f. 24	8014025
Krishnamurti, J.	Verandering : dringende noodzaak	Wassenaar	Mirananda	1980	163	21 cm	9062716210	f. 16	8044269
Krishnamurti, J.	Waarheid en werkelijkheid	Deventer	Ankh-Hermes	1979	160	21 cm	9020254197	f. 24	8001052
Unknown	Unknown	Krisis	tijdschrift voor filosofie.	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	Unknown	Unknown	Unknown	1980	21 cm	N/A	f. 8.50	8070883
Kristal, Leonard	Wat is psychologie : inzicht in ons gedrag	Amsterdam	Kosmos ; Hasselt	Unknown	127	24 cm	9021507560	f. 29.50	8024229
Kristensen, W. Brede	Inleiding tot de godsdienstgeschiedenis	Haarlem	De Haan	1980	156	21 cm	9022845273	f. 19.50	8026028
Unknown	Unknown	Boalsert [Bolsward]	Osinga. nfi. 259	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	Amsterdam	Van Gennep. Rudolf Bahro	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	Brussel [etc.]	Manteau ; [vervolgens] Amsterdam [etc.]	Unknown	152	20 cm	9022308022	f. 24.90	8046259
Unknown	Kritisch lexicon van de Nederlandstalige literatuur na 1945	Unknown	Unknown	Unknown	Unknown	Unknown	9065003908	f. 49	8027171
Unknown	Unknown	Amsterdam	Huis aan de drie grachten. 1	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Krobbels , De	46 p.	ill. ; 30 cm. ISBN 90-314-0557-4	Unknown	Unknown	Unknown	9031405574	f. 5.95	8016295
Kroes, Tine	Ienris op in dei	Boalsert	Osinga	1980	53	20 cm	9060663764	f. 7.90	8043254
Kroetz, Franz Xaver	Mensch Meier : Volksstiick in drie Akten	Den Haag	Stichting Wikor	1980	124	19 cm	N/A	Unknown	8050215
Kroft, Robert van der	Sjors en Sjimmie	Haarlem	Oberon. 5	Unknown	Unknown	Unknown	9032004298	f. 5.95	8045308
Krol, Bram	Onder commando : een kompas voor de gemeente van Jezus Christus	Arnhem	Intemationaal Evangelisch Boekcentrum	1979	191	19 cm	9070146169	f. 16.90	7972470
Krol, Gerrit	Ms ik aan de tafel zit en mij afvraag...	Amsterdam	[Meijer]	1977	28	27 cm	N/A	f. 250	8066124
Krol, Gerrit	De chauffeur verveelt zich	Amsterdam	Querido	1980	135	20 cm	9021471752	f. 21.50	8013084
Krol, Gerrit	Een Fries huilt niet	Amsterdam	Querido	1980	130	20 cm	9021471744	f. 21.50	8015169
Krol, Gerrit	De Groninger veenkolonien	Amsterdam	[Meijer]	1974	21	17 X 26 cm	N/A	f. 200	8066119
Krol, Gerrit	Hoe ziet ons wezen er uit?	Amsterdam	Querido	1980	13	22 cm	9021471760	f. 12.50	8045085
Krol, Gerrit	In dienste van de "Koninklijke"	Amsterdam	Querido	1980	116	20 cm	9021413485	f. 21.50	8048155
Krol, Gerrit	Van elk boek wordt er minstens een exemplaar verkocht	Amsterdam	[Meijer]	1979	4	27 cm	N/A	f. 200	8066127
Krol, Gerrit	Wie in de leegte van de middag zweeft	Utrecht	Reflex	1980	24	29 cm	N/A	Unknown	Unknown
Kromdijk, G.	Het nieuwe kamerplantenboek : met 200 planten in kleur	Ede	Zomer & Keuning	1980	224	22 cm	9021003848	f. 18.75	8032143
Kromhout van der Meer, Rindert	Met Schouten	's- Gravenhage	Nederlands bibliotheek en lektuur centrum	1980	19	23 cm	9062527337	f. 5	8003134
Kromhout van der Meer, Rindert	Anke de Vries	's- Gravenhage	NBLC	1980	16	23 cm	9062527361	f. 7.60	8052245
Unknown	Kroniek van Harderwijk : 1231-1931 : 1231-1931	Arnhem	Gijsbers & van Loon	1980	454	23 cm	9062350283	f. 46.15	8024158
Unknown	Unknown	[Dreischor]	Vereniging Stad en lande van Schouwen-Duiveland. 5e kg. / [woord vooraf door W. P. de Vrieze et all.	Unknown	124	24 cm	N/A	f. 25	8076172
Unknown	Unknown	Kroniek	geschiedenis voor vwo/havo/inavo.	Unknown	210	23 cm	900193434X	f. 26.25	8037217
Unknown	Kronieken van Spaanse soldaten : uit het begin van den tachtigjarigen oorlog	Zutphen	Thieme	1980	442	22 cm	9003913609	f. 45	8036106
Unknown	Unknown	Kronyk fan Fryslan	in jier Fryske feiten = Kroniek van Friesland	Unknown	46	20 cm	N/A	f. 4	8077633
Krook, Hans	Lichtgewicht kamperen : alles over toeristisch kamperen met lichtgewicht uitrusting	Hans Krook		Unknown	208	21 cm	9024506611	f. 14.90	8025264
Krook, Hans	Toeristische routes door Denemarken en 'island, Groenland en FarOer : boeiende tochten, waardevolle tips, bezienswaardigheden, campings, pensions en hotels	Laren N.H.	Luitingh	1980	200	20 cm	902450659X	f. 14.90	8031025
Krook, Hans	Toeristische routes door Noord- Engeland en Schotland : boeiende tochten, waardevolle tips, bezienswaardigheden, campings, pensions en hotels	Laren N.H.	Luitingh	1980	Unknown	Unknown	9024506603	f. 14.90	8031026
Krook, Jos	Jonge katten : een idylle	[Amsterdam]	Sub signo libelli	1979	1	28 cm	N/A	Unknown	8077437
Kroon, C.	Uit de geschiedenis van Hazerswoude	Alphen aan den Rijn	Repro- Holland	1980	144	29 cm	9064710546	f. 45	8065051
Kroon, C.	Van Haserswouderwech tot Gemeneweg	Hazerswoude	[Kroon]	1980	20	21 cm	N/A	f. 7	8065052
Kroon, Dirk	Grondsporen	Amsterdam	Jimmink	1978	39	22 cm	9062880126	f. 15	8015242
Kroon, Dirk	Varianten van stifle	Baarn	Bosch & Keuning	1980	63	21 cm	902464349X	f. 6.90	8041259
Kroon, H. J. J.	De bossen bij Appelscha : rekreatieve waardering en gedrag : deel A : regioenquete onder potentiele bezoekers	Utrecht	Staatsbosbeheer	1979	115	30 cm	N/A	Unknown	8063407
Kroon, Johannes Joseph	De eerste steen : een bouwkundig onderzoek naar de bijdrage van de opdrachtgever aan de vorm van het opgedragen bouwwerk	[S.1.]	[s.n.]	1980	247	24 cm	N/A	Unknown	8074361
Krosenbrink, G. J. H.	De Achterhoek in grootvaders tijd	Den Haag	Kruseman	1980	160	23 cm	9023304276	f. 13.50	8040032
Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Kruger, Arne	Plezier in koken : het grote fotokookboek, 600 ldeurenfoto's	Bussum	Van Dishoeck	1980	Unknown	Unknown	9026931638	f. 49	8046064
Unknown	Kriimel als Detektiv	Amsterdam	Meulenhoff Educatief	1980	31	22 cm	9028060049	f. 3.35	8044093
Kriiss, James	Tim Daalder, die zijn lach verkocht	's-Gravenhage	Leopold	1980	264	22 cm	9025838219	f. 24.90	8044333
Unknown	Kruidengids	Amsterdam-Buitenveldert	Reader's digest	1980	71	14 cm	N/A	Unknown	8043153
Kruif, J. de	Bedrijfseconomie en bedrijfscalculatie : uitwerkingen	Groningen	Wolters- Noordhoff	1980	142	24 cm	9001510817	f. 21.75	8040143
Kruif, J. de	Bedrijfseconomie en bedrijfscalculatie : vraagstukken	Groningen	Wolters- Noordhoff	1980	202	24 cm	9001510809	f. 20.75	8040144
Kruik, Marja	Koken in uw microwave : honderden verrassende recepten en tips	Laren	Bock Promotions ; Gouda	Unknown	96	21 cm	9064590117	f. 9.90	8014196
Kruimel, J. P.	Enige privaatrechtelijke aspecten van de gemeentelijke onroerend-goedbelastingen	Den Haag	Vereniging van Nederlandse gemeenten	1978	72	21 cm	9032227009	f. 10	8061425
Unknown	Unknown	Schiedam	Van Noortwijk. 1981.	Unknown	732	32 cm	N/A	f. 10.70	8049022
Kruisinga, E.	An introduction to the study of English sounds	Groningen	Wolters-Noordhoff	1980	188	23 cm	9001511090	f. 29.75	8041134
Kruisinga, J. H.	Prof. dr. Cristiaan Eijkman : grondlegger der vitaminenleer (1858-1930)	Unknown	Unknown	Unknown	Unknown	Unknown	N/A	Unknown	Unknown
Unknown	Unknown	Lelystad	Stichting IVIO	1980	20	18 cm	N/A	f. 1.90	8075301
Unknown	Unknown	Kruiswerk	de kruisvereniging en haar plaats binnen de mgz.	Unknown	16	21 cm	N/A	Unknown	8066604
Kruit, Johanna	Hier is mijn eiland	Bergen op Zoom	Wel	1977	23	21 cm	N/A	f. 5	8070402
Kruit, Johanna	De nacht, een watervogel	Bergen op Zoom	Wel	1980	40	21 cm	9062300480	f. 5.50	8070411
Kruizinga, J. H.	De nieuwe kerk, nationaal symbool	Lelystad	Stichting IVIO	1980	20	18 cm	N/A	f. 1.90	8065815
Kruse, Max	De nacht van de blinkende pantoffels	Max Kruse ; [vert. uit het Duits door A. D. Hildebrand	ill. Ulrike Schramm].	Unknown	129	23 cm	9020513028	f. 14	7970649
Kruse, Max	De nieuwe kleren van Jan Klaassen	Den Haag	Omniboek	1980	156	18 cm	9062071864	f. 14.90	8041337
Kruse, Max	Poemel kiest het ruimte-sop	Den Haag	Omniboek	1980	204	22 cm	906207166X	f. 16.25	8005170
Kruse, Max	Poemel trekt naar de Pool	Den Haag	Omniboek	1980	188	22 cm	9062071767	f. 19.90	8007032
Kruseman, G. P.	Analysis and evaluation of pumping test data	Wageningen	ILRI	1979	200	24 cm	N/A	Unknown	8069790
Kruijk, Hans de	The effect of tariff and non-tariff barriers on U.S. sugar imports	Rotterdam	Erasmus university	1980	316	25 cm	N/A	Unknown	8065700
Kruijk, Hans de	Estimating needs and demand for housing in developing countries by simple models : with an application for Korea	Rotterdam	Erasmus university	1979	371	30 cm	N/A	Unknown	8074350
Kruijk, Hans de	Potential income redistribution effect on household consumption and savings : a simple statistical test applied to the Philippines	Rotterdam	Erasmus University	1980	23	30 cm	N/A	Unknown	8065701
Kruijswijk, K. W.	L' origine du jeu dames "Polonais"	La Haye	Kruijswijk	1980	30	26 cm	N/A	Unknown	8075889
Kruyt, Arden	Orientatie in de vreemdelingen wetgeving : orientatie voor hulpverleners buitenlandse arbeiders	Utrecht	Nederlands centrum buitenlanders	1979	20	30 cm	N/A	f. 3.25	8072770
Kruyt, Alb. C.	Kerajaan Mori	Jakarta	Yayasan idayu	1979	29	21 cm	N/A	Unknown	8090088
Kruijt, B.	Grondprijsvorming en grondprijspolitiek, theorie en praktijk	Leiden [etc.]	Stenfert Kroese	1980	181	23 cm	9020710044	f. 45	8048228
Krijgelmans, C. C.	Tegen een bizarre achtergrond van algemeen verderf	[Antwerpen]	Ziggurat	1979	6	41 cm	N/A	f. 425	8062379
Unknown	Krijgsmacht , De, in de samenleving een serie opstellen, aangeboden aan drs. J. M. M. Hornix ter gelegenheid van zijn afscheid als directeur van de Stichting yolk en verdediging	's-Gravenhage	SVV	1979	103	21 cm	N/A	Unknown	8061531
Krijn, Dries	Bonte pracht vederdracht : geschiedenis van de revue in Nederland	Zutphen	Walburg	1980	160	29 cm	9060114752	f. 39.50	8021076
Krijnen, Harold A.	Ergonomie en sociaal beleid : ergonomisch onderzoek en ergonomische maatregelen in het kader van sociaal beleid binnen arbeidsorganisaties	Deventer	Kluwer	1979	71	19 cm	9026706413	f. 15	8009209
Krijnen, Paul	De buurt in met kunstzinnige middelen een achttal werkvoorbeelden	Amersfoort	Nederlandse Stichting voor kunstzinnige vorming [1979].	Unknown	22	30 cm	N/A	f. 4.75	8073320
Krystek, A. J. C.	Jujutsu : moderne zelfverdediging	Antwerpen ; Amsterdam	Standaard	1980	192	18 cm	9002142218	f. 24.50	8038328
Kuballa, Wolfgang	Goede reis naar Moskou	De Bilt	Cantecleer	1980	224	21 cm	9021302500	f. 29.50	8041206
Kucera, Maria	Algemene oefentherapie	Lochem [etc.]	Tijdstroom	1980	334	22 cm	9060874722	f. 40	8019219
Kiilmemann, Ursula	Cadeautjes maken voor en door iedereen	Naarden	Strengholt	1980	120	22 cm	9060100204	f. 18.25	8070359
Unknown	Unknown	Nijkerk	Intro	1979	152	21 cm	9026620179	f. 18.75	8003065
Kuenzli, P.	Bijvoorbeeld Hoogeveen	Alkmaar	Landelijk ombudsteam stadsvernieuwing	1980	25	30 cm	N/A	Unknown	8074424
Kiirschner, Michael	De Newfoundlander en Landseer : fokken, houden, verzorging, opvoeding	Zutphen	Thieme	1980	64	20 cm	9003920907	f. 10.50	8045236
Kugemann, W. F.	Sneller, succesvoller studeren	Utrecht [etc.]	Spectrum	1980	233	19 cm	9027404534	f. 5.25	8046480
Kuhn, Pieter	De avonturen van kapitein Rob	Laren	Skarabee. 5.	Unknown	160	21 cm	9060711564	f. 12.90	8026164
Kuhn, Pieter	De avonturen van Kapitein Rob	Laren	Skarabee. 1.	Unknown	207	21 cm	9060712110	f. 12.90	8003164
Kuik, C. J.	Helden op sokkels : literaire standbeelden in Nederland	Baam	Bosch & Keuning	1980	254	21 cm	9024643392	f. 19.50	8016146
Kuik, Hilbert	De Verwegs : korte verhalen	Amsterdam	Meulenhoff	1980	Unknown	Unknown	9029011327	f. 17.50	8010093
Kuik, N.	Drenthe's eerste drukkershuis : Lensink, Van Buren Lensink : 1692-1821 : een familie van boekbinders en boekverkopers te Meppel, tevens landschapsdrukkers van Drenthe	Meppel	Krips Repro	1979	63	22 cm	N/A	f. 18.50	8051151
